id,home_team,away_team,league_id,league_name,season,match_date,match_id_api,home_score,away_score,result,home_possession,away_possession,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_xg,away_xg,odds_home,odds_draw,odds_away,data_source,created_at,updated_at
"cmIgbGVpcHppZ19mYyBr","RB Leipzig","FC Koln",0,"Bundesliga","2025-2026","2025-09-20",,3,1,"H",,,,,,,,,,,,,,,,,1.65,4.33,4.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZWluIGZyYW5rZnVydF91","Ein Frankfurt","Union Berlin",0,"Bundesliga","2025-2026","2025-09-21",,3,4,"A",,,,,,,,,,,,,,,,,1.57,4.33,5.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"bGV2ZXJrdXNlbl9tJ2ds","Leverkusen","M'gladbach",0,"Bundesliga","2025-2026","2025-09-21",,1,1,"D",,,,,,,,,,,,,,,,,1.57,5,4.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZG9ydG11bmRfd29sZnNi","Dortmund","Wolfsburg",0,"Bundesliga","2025-2026","2025-09-21",,1,0,"H",,,,,,,,,,,,,,,,,1.5,5,5.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"aGVpZGVuaGVpbV9hdWdz","Heidenheim","Augsburg",0,"Bundesliga","2025-2026","2025-09-27",,2,1,"H",,,,,,,,,,,,,,,,,2.7,3.5,2.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"bWFpbnpfZG9ydG11bmRf","Mainz","Dortmund",0,"Bundesliga","2025-2026","2025-09-27",,0,2,"A",,,,,,,,,,,,,,,,,3.2,3.7,2.1,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"c3QgcGF1bGlfbGV2ZXJr","St Pauli","Leverkusen",0,"Bundesliga","2025-2026","2025-09-27",,1,2,"A",,,,,,,,,,,,,,,,,3.1,3.6,2.2,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"d29sZnNidXJnX3JiIGxl","Wolfsburg","RB Leipzig",0,"Bundesliga","2025-2026","2025-09-27",,0,1,"A",,,,,,,,,,,,,,,,,2.55,3.6,2.6,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"bSdnbGFkYmFjaF9laW4g","M'gladbach","Ein Frankfurt",0,"Bundesliga","2025-2026","2025-09-27",,4,6,"A",,,,,,,,,,,,,,,,,3.1,3.6,2.2,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZnJlaWJ1cmdfaG9mZmVu","Freiburg","Hoffenheim",0,"Bundesliga","2025-2026","2025-09-28",,1,1,"D",,,,,,,,,,,,,,,,,2.25,3.4,3.1,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZmMga29sbl9zdHV0dGdh","FC Koln","Stuttgart",0,"Bundesliga","2025-2026","2025-09-28",,1,2,"A",,,,,,,,,,,,,,,,,2.9,3.5,2.35,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"dW5pb24gYmVybGluX2hh","Union Berlin","Hamburg",0,"Bundesliga","2025-2026","2025-09-28",,0,0,"D",,,,,,,,,,,,,,,,,1.95,3.4,4,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"aG9mZmVuaGVpbV9mYyBr","Hoffenheim","FC Koln",0,"Bundesliga","2025-2026","2025-10-03",,0,1,"A",,,,,,,,,,,,,,,,,1.91,3.7,3.75,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"YXVnc2J1cmdfd29sZnNi","Augsburg","Wolfsburg",0,"Bundesliga","2025-2026","2025-10-04",,3,1,"H",,,,,,,,,,,,,,,,,2.75,3.5,2.45,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZG9ydG11bmRfcmIgbGVp","Dortmund","RB Leipzig",0,"Bundesliga","2025-2026","2025-10-04",,1,1,"D",,,,,,,,,,,,,,,,,1.7,4.5,4.2,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"bGV2ZXJrdXNlbl91bmlv","Leverkusen","Union Berlin",0,"Bundesliga","2025-2026","2025-10-04",,2,0,"H",,,,,,,,,,,,,,,,,1.7,4,4.75,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZWluIGZyYW5rZnVydF9i","Ein Frankfurt","Bayern Munich",0,"Bundesliga","2025-2026","2025-10-04",,0,3,"A",,,,,,,,,,,,,,,,,6.25,5.25,1.42,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"c3R1dHRnYXJ0X2hlaWRl","Stuttgart","Heidenheim",0,"Bundesliga","2025-2026","2025-10-05",,1,0,"H",,,,,,,,,,,,,,,,,1.42,4.75,7,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"aGFtYnVyZ19tYWluel8y","Hamburg","Mainz",0,"Bundesliga","2025-2026","2025-10-05",,4,0,"H",,,,,,,,,,,,,,,,,2.8,3.5,2.4,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"bSdnbGFkYmFjaF9mcmVp","M'gladbach","Freiburg",0,"Bundesliga","2025-2026","2025-10-05",,0,0,"D",,,,,,,,,,,,,,,,,2.25,3.6,3,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"dW5pb24gYmVybGluX20n","Union Berlin","M'gladbach",0,"Bundesliga","2025-2026","2025-10-17",,3,1,"H",,,,,,,,,,,,,,,,,2.2,3.4,3.2,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZmMga29sbl9hdWdzYnVy","FC Koln","Augsburg",0,"Bundesliga","2025-2026","2025-10-18",,1,1,"D",,,,,,,,,,,,,,,,,1.95,3.9,3.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"aGVpZGVuaGVpbV93ZXJk","Heidenheim","Werder Bremen",0,"Bundesliga","2025-2026","2025-10-18",,2,2,"D",,,,,,,,,,,,,,,,,2.88,3.5,2.35,"football-data.co.uk","2026-03-17T15:01:54.892469+00:00","2026-03-17T15:06:55.508587+00:00"
"cmIgbGVpcHppZ19oYW1i","RB Leipzig","Hamburg",0,"Bundesliga","2025-2026","2025-10-18",,2,1,"H",,,,,,,,,,,,,,,,,1.44,4.75,6.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"d29sZnNidXJnX3N0dXR0","Wolfsburg","Stuttgart",0,"Bundesliga","2025-2026","2025-10-18",,0,3,"A",,,,,,,,,,,,,,,,,2.63,3.6,2.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"YmF5ZXJuIG11bmljaF9k","Bayern Munich","Dortmund",0,"Bundesliga","2025-2026","2025-10-18",,2,1,"H",,,,,,,,,,,,,,,,,1.33,5.5,7.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZnJlaWJ1cmdfZWluIGZy","Freiburg","Ein Frankfurt",0,"Bundesliga","2025-2026","2025-10-19",,2,2,"D",,,,,,,,,,,,,,,,,2.5,3.5,2.7,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"c3QgcGF1bGlfaG9mZmVu","St Pauli","Hoffenheim",0,"Bundesliga","2025-2026","2025-10-19",,0,3,"A",,,,,,,,,,,,,,,,,2.5,3.4,2.8,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"d2VyZGVyIGJyZW1lbl91","Werder Bremen","Union Berlin",0,"Bundesliga","2025-2026","2025-10-24",,1,0,"H",,,,,,,,,,,,,,,,,2.25,3.6,2.9,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"YXVnc2J1cmdfcmIgbGVp","Augsburg","RB Leipzig",0,"Bundesliga","2025-2026","2025-10-25",,0,6,"A",,,,,,,,,,,,,,,,,3.2,3.9,2.05,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZWluIGZyYW5rZnVydF9z","Ein Frankfurt","St Pauli",0,"Bundesliga","2025-2026","2025-10-25",,2,0,"H",,,,,,,,,,,,,,,,,1.67,4.2,4.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"aGFtYnVyZ193b2xmc2J1","Hamburg","Wolfsburg",0,"Bundesliga","2025-2026","2025-10-25",,0,1,"A",,,,,,,,,,,,,,,,,2.35,3.5,2.9,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"aG9mZmVuaGVpbV9oZWlk","Hoffenheim","Heidenheim",0,"Bundesliga","2025-2026","2025-10-25",,3,1,"H",,,,,,,,,,,,,,,,,1.57,4.5,5.25,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"bSdnbGFkYmFjaF9iYXll","M'gladbach","Bayern Munich",0,"Bundesliga","2025-2026","2025-10-25",,0,3,"A",,,,,,,,,,,,,,,,,10,6.5,1.22,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZG9ydG11bmRfZmMga29s","Dortmund","FC Koln",0,"Bundesliga","2025-2026","2025-10-25",,1,0,"H",,,,,,,,,,,,,,,,,1.44,5.25,6.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"bGV2ZXJrdXNlbl9mcmVp","Leverkusen","Freiburg",0,"Bundesliga","2025-2026","2025-10-26",,2,0,"H",,,,,,,,,,,,,,,,,1.83,3.9,4,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"c3R1dHRnYXJ0X21haW56","Stuttgart","Mainz",0,"Bundesliga","2025-2026","2025-10-26",,2,1,"H",,,,,,,,,,,,,,,,,1.75,4,4.33,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"YXVnc2J1cmdfZG9ydG11","Augsburg","Dortmund",0,"Bundesliga","2025-2026","2025-10-31",,0,1,"A",,,,,,,,,,,,,,,,,5,4.5,1.57,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"aGVpZGVuaGVpbV9laW4g","Heidenheim","Ein Frankfurt",0,"Bundesliga","2025-2026","2025-11-01",,1,1,"D",,,,,,,,,,,,,,,,,3.6,4,1.9,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"bWFpbnpfd2VyZGVyIGJy","Mainz","Werder Bremen",0,"Bundesliga","2025-2026","2025-11-01",,1,1,"D",,,,,,,,,,,,,,,,,1.95,3.9,3.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"cmIgbGVpcHppZ19zdHV0","RB Leipzig","Stuttgart",0,"Bundesliga","2025-2026","2025-11-01",,3,1,"H",,,,,,,,,,,,,,,,,1.95,3.9,3.5,"football-data.co.uk","2026-03-17T15:01:54.892469+00:00","2026-03-17T15:06:55.508587+00:00"
"c3QgcGF1bGlfbSdnbGFk","St Pauli","M'gladbach",0,"Bundesliga","2025-2026","2025-11-01",,0,4,"A",,,,,,,,,,,,,,,,,2.15,3.5,3.3,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"dW5pb24gYmVybGluX2Zy","Union Berlin","Freiburg",0,"Bundesliga","2025-2026","2025-11-01",,0,0,"D",,,,,,,,,,,,,,,,,2.5,3.3,2.75,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"YmF5ZXJuIG11bmljaF9s","Bayern Munich","Leverkusen",0,"Bundesliga","2025-2026","2025-11-01",,3,0,"H",,,,,,,,,,,,,,,,,1.22,7,9.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZmMga29sbl9oYW1idXJn","FC Koln","Hamburg",0,"Bundesliga","2025-2026","2025-11-02",,4,1,"H",,,,,,,,,,,,,,,,,2.1,3.7,3.2,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"d29sZnNidXJnX2hvZmZl","Wolfsburg","Hoffenheim",0,"Bundesliga","2025-2026","2025-11-02",,2,3,"A",,,,,,,,,,,,,,,,,2.75,3.9,2.3,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"d2VyZGVyIGJyZW1lbl93","Werder Bremen","Wolfsburg",0,"Bundesliga","2025-2026","2025-11-07",,2,1,"H",,,,,,,,,,,,,,,,,2.15,3.6,3.1,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"aGFtYnVyZ19kb3J0bXVu","Hamburg","Dortmund",0,"Bundesliga","2025-2026","2025-11-08",,1,1,"D",,,,,,,,,,,,,,,,,4.33,4.2,1.7,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"aG9mZmVuaGVpbV9yYiBs","Hoffenheim","RB Leipzig",0,"Bundesliga","2025-2026","2025-11-08",,3,1,"H",,,,,,,,,,,,,,,,,2.6,3.9,2.4,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"bGV2ZXJrdXNlbl9oZWlk","Leverkusen","Heidenheim",0,"Bundesliga","2025-2026","2025-11-08",,6,0,"H",,,,,,,,,,,,,,,,,1.4,5,6.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"dW5pb24gYmVybGluX2Jh","Union Berlin","Bayern Munich",0,"Bundesliga","2025-2026","2025-11-08",,2,2,"D",,,,,,,,,,,,,,,,,13,7,1.2,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"bSdnbGFkYmFjaF9mYyBr","M'gladbach","FC Koln",0,"Bundesliga","2025-2026","2025-11-08",,3,1,"H",,,,,,,,,,,,,,,,,2.2,3.6,3.1,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZnJlaWJ1cmdfc3QgcGF1","Freiburg","St Pauli",0,"Bundesliga","2025-2026","2025-11-09",,2,1,"H",,,,,,,,,,,,,,,,,1.83,3.5,4.5,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"c3R1dHRnYXJ0X2F1Z3Ni","Stuttgart","Augsburg",0,"Bundesliga","2025-2026","2025-11-09",,3,2,"H",,,,,,,,,,,,,,,,,1.55,4.33,5.75,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"bWFpbnpfaG9mZmVuaGVp","Mainz","Hoffenheim",0,"Bundesliga","2025-2026","2025-11-21",,1,1,"D",,,,,,,,,,,,,,,,,2.6,3.6,2.7,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"YXVnc2J1cmdfaGFtYnVy","Augsburg","Hamburg",0,"Bundesliga","2025-2026","2025-11-22",,1,0,"H",,,,,,,,,,,,,,,,,2.35,3.5,2.9,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"YmF5ZXJuIG11bmljaF9m","Bayern Munich","Freiburg",0,"Bundesliga","2025-2026","2025-11-22",,6,2,"H",,,,,,,,,,,,,,,,,1.17,8,13,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZG9ydG11bmRfc3R1dHRn","Dortmund","Stuttgart",0,"Bundesliga","2025-2026","2025-11-22",,3,3,"D",,,,,,,,,,,,,,,,,1.75,4,4.33,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"aGVpZGVuaGVpbV9tJ2ds","Heidenheim","M'gladbach",0,"Bundesliga","2025-2026","2025-11-22",,0,3,"A",,,,,,,,,,,,,,,,,3.2,3.6,2.15,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"d29sZnNidXJnX2xldmVy","Wolfsburg","Leverkusen",0,"Bundesliga","2025-2026","2025-11-22",,1,3,"A",,,,,,,,,,,,,,,,,3.5,3.75,2,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"ZmMga29sbl9laW4gZnJh","FC Koln","Ein Frankfurt",0,"Bundesliga","2025-2026","2025-11-22",,3,4,"A",,,,,,,,,,,,,,,,,3,3.75,2.2,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"cmIgbGVpcHppZ193ZXJk","RB Leipzig","Werder Bremen",0,"Bundesliga","2025-2026","2025-11-23",,2,0,"H",,,,,,,,,,,,,,,,,1.45,5,6,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"c3QgcGF1bGlfdW5pb24g","St Pauli","Union Berlin",0,"Bundesliga","2025-2026","2025-11-23",,0,1,"A",,,,,,,,,,,,,,,,,2.45,3.3,2.9,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"bSdnbGFkYmFjaF9yYiBs","M'gladbach","RB Leipzig",0,"Bundesliga","2025-2026","2025-11-28",,0,0,"D",,,,,,,,,,,,,,,,,2.88,3.7,2.3,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.508587+00:00"
"d2VyZGVyIGJyZW1lbl9m","Werder Bremen","FC Koln",0,"Bundesliga","2025-2026","2025-11-29",,1,1,"D",,,,,,,,,,,,,,,,,2.25,3.8,2.9,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.774818+00:00"
"dW5pb24gYmVybGluX3Ji","Union Berlin","RB Leipzig",0,"Bundesliga","2025-2026","2025-12-12",,3,1,"H",,,,,,,,,,,,,,,,,3.2,3.5,2.2,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"aG9mZmVuaGVpbV9oYW1i","Hoffenheim","Hamburg",0,"Bundesliga","2025-2026","2025-12-13",,4,1,"H",,,,,,,,,,,,,,,,,1.7,4.33,4.2,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"c3QgcGF1bGlfaGVpZGVu","St Pauli","Heidenheim",0,"Bundesliga","2025-2026","2025-12-13",,2,1,"H",,,,,,,,,,,,,,,,,1.95,3.4,4,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"bGV2ZXJrdXNlbl9mYyBr","Leverkusen","FC Koln",0,"Bundesliga","2025-2026","2025-12-13",,2,0,"H",,,,,,,,,,,,,,,,,1.55,4.33,5.25,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"ZnJlaWJ1cmdfZG9ydG11","Freiburg","Dortmund",0,"Bundesliga","2025-2026","2025-12-14",,1,1,"D",,,,,,,,,,,,,,,,,3.25,3.5,2.15,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"d2VyZGVyIGJyZW1lbl9z","Werder Bremen","Stuttgart",0,"Bundesliga","2025-2026","2025-12-14",,0,4,"A",,,,,,,,,,,,,,,,,2.9,3.8,2.25,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.774818+00:00"
"ZG9ydG11bmRfbSdnbGFk","Dortmund","M'gladbach",0,"Bundesliga","2025-2026","2025-12-19",,2,0,"H",,,,,,,,,,,,,,,,,1.55,4.5,5.5,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"YXVnc2J1cmdfd2VyZGVy","Augsburg","Werder Bremen",0,"Bundesliga","2025-2026","2025-12-20",,0,0,"D",,,,,,,,,,,,,,,,,2.25,3.5,3.1,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"ZmMga29sbl91bmlvbiBi","FC Koln","Union Berlin",0,"Bundesliga","2025-2026","2025-12-20",,0,1,"A",,,,,,,,,,,,,,,,,2.3,3.3,3.1,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"aGFtYnVyZ19laW4gZnJh","Hamburg","Ein Frankfurt",0,"Bundesliga","2025-2026","2025-12-20",,1,1,"D",,,,,,,,,,,,,,,,,2.6,3.6,2.55,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"c3R1dHRnYXJ0X2hvZmZl","Stuttgart","Hoffenheim",0,"Bundesliga","2025-2026","2025-12-20",,0,0,"D",,,,,,,,,,,,,,,,,2,3.8,3.4,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"d29sZnNidXJnX2ZyZWli","Wolfsburg","Freiburg",0,"Bundesliga","2025-2026","2025-12-20",,3,4,"A",,,,,,,,,,,,,,,,,2.5,3.6,2.75,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"cmIgbGVpcHppZ19sZXZl","RB Leipzig","Leverkusen",0,"Bundesliga","2025-2026","2025-12-20",,1,3,"A",,,,,,,,,,,,,,,,,2.1,3.8,3.2,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"bWFpbnpfc3QgcGF1bGlf","Mainz","St Pauli",0,"Bundesliga","2025-2026","2025-12-21",,0,0,"D",,,,,,,,,,,,,,,,,1.95,3.4,4.1,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"aGVpZGVuaGVpbV9iYXll","Heidenheim","Bayern Munich",0,"Bundesliga","2025-2026","2025-12-21",,0,4,"A",,,,,,,,,,,,,,,,,13,9.5,1.14,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"ZWluIGZyYW5rZnVydF9k","Ein Frankfurt","Dortmund",0,"Bundesliga","2025-2026","2026-01-09",,3,3,"D",,,,,,,,,,,,,,,,,3.6,3.8,1.95,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"ZnJlaWJ1cmdfaGFtYnVy","Freiburg","Hamburg",0,"Bundesliga","2025-2026","2026-01-10",,2,1,"H",,,,,,,,,,,,,,,,,1.8,3.6,4.5,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"aGVpZGVuaGVpbV9mYyBr","Heidenheim","FC Koln",0,"Bundesliga","2025-2026","2026-01-10",,2,2,"D",,,,,,,,,,,,,,,,,2.9,3.5,2.38,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"dW5pb24gYmVybGluX21h","Union Berlin","Mainz",0,"Bundesliga","2025-2026","2026-01-10",,2,2,"D",,,,,,,,,,,,,,,,,2.15,3.25,3.7,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"bGV2ZXJrdXNlbl9zdHV0","Leverkusen","Stuttgart",0,"Bundesliga","2025-2026","2026-01-10",,1,4,"A",,,,,,,,,,,,,,,,,1.95,4.1,3.4,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"bSdnbGFkYmFjaF9hdWdz","M'gladbach","Augsburg",0,"Bundesliga","2025-2026","2026-01-11",,4,0,"H",,,,,,,,,,,,,,,,,1.85,3.8,4,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"YmF5ZXJuIG11bmljaF93","Bayern Munich","Wolfsburg",0,"Bundesliga","2025-2026","2026-01-11",,8,1,"H",,,,,,,,,,,,,,,,,1.11,11,17,"football-data.co.uk","2026-03-17T15:02:05.167798+00:00","2026-03-17T15:06:55.774818+00:00"
"c3R1dHRnYXJ0X2VpbiBm","Stuttgart","Ein Frankfurt",0,"Bundesliga","2025-2026","2026-01-13",,3,2,"H",,,,,,,,,,,,,,,,,1.73,4.2,4.2,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"ZG9ydG11bmRfd2VyZGVy","Dortmund","Werder Bremen",0,"Bundesliga","2025-2026","2026-01-13",,3,0,"H",,,,,,,,,,,,,,,,,1.4,5,7,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"bWFpbnpfaGVpZGVuaGVp","Mainz","Heidenheim",0,"Bundesliga","2025-2026","2026-01-13",,2,1,"H",,,,,,,,,,,,,,,,,1.75,3.8,4.33,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"d29sZnNidXJnX3N0IHBh","Wolfsburg","St Pauli",0,"Bundesliga","2025-2026","2026-01-14",,2,1,"H",,,,,,,,,,,,,,,,,1.91,3.7,3.8,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"ZmMga29sbl9iYXllcm4g","FC Koln","Bayern Munich",0,"Bundesliga","2025-2026","2026-01-14",,1,3,"A",,,,,,,,,,,,,,,,,10.5,7.5,1.22,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"aG9mZmVuaGVpbV9tJ2ds","Hoffenheim","M'gladbach",0,"Bundesliga","2025-2026","2026-01-14",,5,1,"H",,,,,,,,,,,,,,,,,1.85,3.9,3.8,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"cmIgbGVpcHppZ19mcmVp","RB Leipzig","Freiburg",0,"Bundesliga","2025-2026","2026-01-14",,2,0,"H",,,,,,,,,,,,,,,,,1.7,4,4.5,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
"YXVnc2J1cmdfdW5pb24g","Augsburg","Union Berlin",0,"Bundesliga","2025-2026","2026-01-15",,1,1,"D",,,,,,,,,,,,,,,,,2.6,3.2,2.8,"football-data.co.uk","2026-03-17T15:02:05.543805+00:00","2026-03-17T15:06:55.774818+00:00"
